X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
28,1.03,4.62,186.074587,2268.09,12.41,1.04,1.48,4,1008.09,105,58.707,65.23,50.0548,31.9,1.23,37.92,44.72,-0.37,15.13666667,A
18,1.28,4.98,174.4603944,2308.88,29.06,0.94,27.31,7,1000.88,119,62.07,62.07,50.2842,36.8,2.36,64.96,81.86,0.48,21.68666667,A
32,0.94,4.04,175.1627163,2165.12,18.38,1.55,1.14,2,1020.12,100,23.181,77.27,50.2159,26.9,1.42,62.1,84.1,0.85,16.12666667,A
21,1.07,5.22,186.1605176,2313.01,16.6,1.45,14.67,3,1022.01,105,39.184,48.98,50.3642,32.8,2.57,41.93,61.13,0.84,16.53333333,A
25,1.36,4.91,167.704994,2249.81,31.18,1.04,4.36,3,1003.81,101,63.59,63.59,49.8014,36.4,1.38,74.34,80.54,-0.31,19.39333333,A
30,1.11,3.67,173.9742584,2181.51,27.88,0.95,0.92,4,1009.51,103,16.932,56.44,49.8731,31.3,1.01,62.66,79.86,0.42,18.29333333,B
27,0.81,4.14,176.7005545,2175.92,26.18,0.93,1.72,4,1012.92,98,38.99,55.7,49.6876,32.4,1.25,68.08,81.58,0.33,18.72666667,A
31,1.11,3.78,191.4431097,2105.78,15.07,0.96,0.97,3,1012.78,99,16.892,84.46,49.5954,31.6,1.33,39.82,52.12,0.2,14.02333333,B
32,1.34,3.7,179.6347434,2181.19,21.47,1.02,0.9,3,1009.19,103,56.208,93.68,49.8168,30.3,0.98,50.12,60.22,-0.33,17.15666667,A
34,1.43,3.46,189.3637787,2192.46,10.35,0.94,0.72,3,1018.46,96,35.44,88.6,49.9829,26,0.85,44.2,54.3,-0.25,11.45,D
27,0.57,4.67,188.3023664,2245.25,20.3,1.18,1.84,2,1008.25,97,76.896,64.08,49.9152,30.5,1.34,44.9,66,0.54,17.76666667,D
33,1.2,3.57,177.5430269,2167.46,26.94,1.06,0.76,2,1005.46,96,48.496,60.62,49.9634,27.5,0.87,66.48,73.98,-0.61,16.98,B
34,1.84,3.28,189.0062061,2130.74,25.72,1.01,0.69,3,1007.74,100,17.505,58.35,50.1371,27.1,1.43,47.45,71.95,0.8,18.57333333,A
21,1.06,5.04,174.3409708,2362.78,24.19,1.55,8.48,3,1017.78,103,58.78,58.78,50.6509,30.5,1.83,58.95,69.55,0.14,19.06333333,B
23,0.36,5.05,184.9811886,2289.26,20.71,2.09,100,3,1010.26,101,62.973,69.97,50.5047,32.5,4.35,49.69,72.49,1.18,19.90333333,A
25,1.2,4.93,188.2633668,2237.42,7.81,1.17,2.58,3,1011.42,107,52.008,86.68,50.114,35.2,1.31,39.64,49.94,0.13,12.60333333,B
35,1.84,3.57,181.2044955,2079.78,27.11,1.13,0.66,2,1002.78,99,10.678,53.39,49.7177,28.4,0.88,48.6,58.4,-0.03,18.03666667,A
29,1.05,3.95,180.9838269,2186.96,21.26,1.03,1.02,2,1009.96,97,96.792,80.66,50.0543,30.1,0.91,51.43,62.03,-0.13,18.08666667,B
36,1.04,2.8,174.6470613,2123.98,29.12,1.13,0.56,2,1009.98,90,64.168,80.21,50.0232,25.3,0.81,73.06,82.56,-0.13,19.70666667,A
38,1.51,3.25,186.9592863,2145.64,17.3,0.96,0.52,2,1009.64,97,46.716,77.86,49.7362,27.4,0.89,43.72,50.82,-0.65,13.76666667,B
32,8.28,3.71,193.610455,2110.89,15.02,1.37,1,1,1017.89,96,75.312,83.68,50.1469,27.5,1,42.07,48.17,-0.35,16.00666667,A
31,1.16,3.6,191.1809569,2106.52,12.79,0.85,0.75,3,1010.52,93,40.915,81.83,49.4859,30.6,1.04,41.62,51.22,-0.32,13.26333333,A
35,2.46,2.93,179.6196272,2065.38,19.89,0.79,0.28,3,1007.38,101,9.179,91.79,49.635,24.3,0.6,51.43,61.93,-0.25,13.63,B
24,0.95,5.13,187.9002471,2373.66,18.39,1.15,2.37,4,1019.66,109,46.851,66.93,50.0554,34.9,1.63,38.52,52.22,0.4,16.13,A
36,1.57,3.05,167.5397608,2152.8,22.8,0.84,0.46,3,1011.8,92,61.56,76.95,49.5699,28.5,0.78,69.23,73.33,-1.05,17.6,A
24,1.24,4.67,177.0921454,2231.72,21.98,0.92,2.62,5,1010.72,103,78.165,86.85,49.9663,34.4,1.51,58.79,71.19,0.21,18.32666667,A
32,1.41,3.41,175.98719,2172.34,20.01,0.96,0.79,3,1012.34,95,48.643,69.49,50.1321,29.3,0.81,68.63,74.43,-0.44,15.67,B
37,1.2,3.21,169.469598,2151.48,27.2,1.07,0.5,2,1009.48,89,15.706,78.53,50.16,25,1,77.95,88.35,-0.23,18.06666667,B
28,1.23,4.68,184.2906358,2258.57,14.07,1.08,1.6,3,1007.57,107,57.63,96.05,49.9163,31.6,1.26,42.99,54.79,-0.11,13.69,C
32,1.34,3.75,177.655201,2231.94,20.29,1.31,0.87,2,1008.94,104,34.955,69.91,49.9398,29,0.99,49.69,53.39,-0.7,16.76333333,B
33,1.38,3.68,167.2985118,2131.11,28.22,0.95,0.8,3,1006.11,95,62.17,62.17,49.9839,29.1,0.98,76.2,84.2,-0.52,20.40666667,C
25,0.98,4.73,189.5484931,2238.46,29.98,0.94,2.72,4,1002.46,98,81.187,42.73,50.335,32.1,1.37,47.93,56.93,-0.22,19.99333333,D
28,1.35,4.31,184.1660859,2206.84,18.55,1.16,1.86,3,1016.84,102,23.975,47.95,49.9068,34,1.67,43.69,54.49,0.17,18.18333333,A
35,1.46,2.64,182.1293064,1987.78,23.74,0.92,0.37,2,1012.78,94,29.75,42.5,49.6633,23.8,0.64,49.21,55.41,-0.58,17.91333333,A
32,2.08,3.8,188.7780869,2136.45,19.13,1.16,0.82,2,1001.45,97,69.139,98.77,49.9136,31.3,0.89,42.18,49.68,-0.31,15.37666667,B
35,2.1,3.27,167.6523631,2085.05,28.85,0.98,0.67,2,1012.05,101,37.048,46.31,50.1143,27.6,0.9,68.12,81.22,0.14,21.61666667,A
26,1.01,4.65,174.3350565,2302.85,22.76,1.17,1.57,3,1013.85,99,78.33,55.95,50.162,33.6,1.42,58.96,75.16,0.38,19.58666667,B
38,1.39,2.92,167.6431833,2135.75,33.2,0.92,0.36,2,1008.75,97,35.646,59.41,49.6045,23.8,0.7,70.8,76.3,-1.01,20.06666667,A
30,1.39,4.34,171.8410071,2223.47,30.85,1.57,1.89,2,1007.47,106,32.874,54.79,49.8787,32.3,1.4,70.94,82.34,-0.1,18.28333333,A
34,1.55,3.42,183.6962744,2225.05,8.07,1.07,0.81,2,1017.05,103,26.202,87.34,50.323,26.2,0.89,43.69,50.49,-0.22,11.69,B
25,0.74,4.76,169.3303478,2374.55,24.78,1.14,5.92,6,1010.55,112,40.872,68.12,49.9989,33.6,2.63,66.49,81.09,0.45,18.26,A
35,1.12,3.01,185.5925151,2123.61,12.45,1.2,0.41,1,1013.61,87,45.67,91.34,50.0076,23.9,0.78,43.67,53.07,0.06,14.15,B
30,1.05,3.87,175.9666829,2231.27,32.8,0.9,0.99,4,1005.27,96,48.983,44.53,49.8134,28.3,1.18,68.67,81.07,-0.08,19.93333333,B
33,0.93,3.34,181.1884,2184.41,29.7,1.48,0.76,2,1008.41,95,49.563,55.07,49.8961,27.8,0.89,57.19,69.79,0.25,20.9,A
27,1.07,4.43,190.4106618,2232.45,5.4,0.87,1.69,4,1011.45,106,45.92,91.84,49.7452,29.5,0.87,39.4,43.9,-0.9,8.8,A
31,0.79,3.82,189.6345113,2214.4,15.85,1.32,1,2,1007.4,95,73.908,82.12,49.886,27.1,0.75,42.28,52.78,-0.13,14.28333333,D
35,1.97,2.74,185.0671334,2065.3,9.16,0.96,0.48,2,1021.3,99,22.824,76.08,50.0735,23.4,0.77,41.03,51.73,-0.08,13.05333333,B
36,1.28,2.85,179.1372062,2112.46,21.53,1.08,0.36,1,1016.46,84,52.304,74.72,50.112,26.6,0.83,59.8,70.5,-0.03,18.17666667,A
29,1.15,4.41,192.2364652,2229.13,18.16,1.04,1.35,3,1008.13,103,61.65,68.5,50.1697,31.9,1.2,39.99,57.69,0.3,16.05333333,A
37,1.63,2.97,189.5097802,2056.78,12.31,0.83,0.36,3,1007.78,91,66.094,94.42,49.981,23.6,0.92,44.03,58.33,0.04,14.10333333,A
30,1.46,3.86,175.7688992,2243.02,23.77,1.08,1.06,3,1021.02,105,33.522,55.87,50.251,30.2,1.18,64.15,79.25,0.38,17.92333333,A
26,1.13,4.9,173.46032,2327.86,24.94,1.02,2.48,4,1008.86,102,82.764,68.97,49.9089,34.5,1.32,67.69,71.99,-0.7,16.31333333,B
25,0.75,4.99,170.9689221,2372.48,22.53,1.08,1.87,3,1005.48,98,103.345,93.95,49.9415,35.5,1.13,70.98,75.78,-0.66,16.51,B
26,0.75,5.09,177.0154043,2364.38,17.04,1.14,2.44,4,1020.38,106,54.952,68.69,49.9305,36.2,1.41,56.03,65.13,-0.26,15.68,A
32,1.74,3.64,186.4887375,2108.35,10.48,0.8,0.49,2,1021.35,99,79.668,88.52,49.6231,28.4,0.64,40,45.6,-1.01,12.49333333,B
23,1.04,4.78,197.0184669,2262.55,7.08,1.1,12.53,3,1010.55,105,118.872,91.44,49.9842,34.2,1.47,39.99,51.19,-0.18,11.36,B
33,1.11,3.48,174.4754552,2133.44,29.95,1.08,0.71,2,1011.44,96,33.16,66.32,50.0121,27.8,0.87,73.42,83.02,-0.17,17.98333333,A
29,0.8,4.17,187.689655,2199.95,13.56,0.93,1.53,4,1017.95,101,56.298,93.83,49.7494,30.7,1.19,42.34,57.84,0.22,14.52,B
30,1.31,3.67,189.624015,2155.54,8.16,1.1,0.91,2,1020.54,105,41.055,82.11,50.0846,26.1,0.8,39.72,52.82,0.01,11.72,B
29,1.5,4.26,184.4349885,2158.47,18.95,1.25,2.03,3,1013.47,101,24.366,81.22,49.8111,28.7,1.94,46.21,62.31,0.36,15.31666667,B
36,1.76,3.42,166.6444462,2091.23,33.45,1.26,0.59,1,1006.23,101,8.828,44.14,49.9267,24.7,0.73,73.88,78.58,-0.71,19.15,A
33,2.01,3.44,180.6430611,2185.23,28.03,0.98,0.7,3,1010.23,96,19.812,66.04,50.1309,29.8,1.21,60.23,69.73,-0.03,17.34333333,A
34,1.27,3.58,169.7892073,2219.78,25.19,1.08,0.8,3,1012.78,100,52.605,75.15,49.9338,31.3,1.09,63.94,74.84,-0.02,20.39666667,D
28,0.91,4.15,173.2492247,2182.9,29.9,1.02,1.31,3,1016.9,96,53.064,48.24,50.1741,28.3,1.19,64.79,87.09,0.79,23.96666667,D
34,3.03,3.37,186.3150669,2153.63,24.13,0.95,0.54,3,1012.63,101,7.136,71.36,49.7754,30.6,1.14,45.61,58.91,0.22,16.04333333,A
32,1.11,3.45,185.8290479,2230.35,25.6,0.92,0.72,4,1006.35,97,65.264,81.58,50.0293,26.8,0.84,56.9,63.3,-0.57,15.53333333,A
31,2.44,3.77,176.8912278,2110.36,19.83,1.02,0.87,2,1007.36,103,45.82,91.64,49.9325,30.7,1,51.43,57.33,-0.48,16.61,B
35,1.2,3.07,191.7025463,2145.09,11.75,1.14,0.43,1,1018.09,96,68.39,97.7,50.0741,25.2,0.63,40.55,47.35,-0.4,13.91666667,B
24,1.13,4.62,191.2239408,2278.96,6.28,0.9,2.85,5,1020.96,101,63.637,90.91,50.3209,31.6,1.24,41.06,49.06,-0.15,11.09333333,B
35,1.24,3.41,169.5077864,2152.93,26.12,1.16,0.68,2,1009.93,100,28.852,72.13,50.0245,30.2,1.06,70.47,85.77,0.35,19.70666667,A
26,0.94,4.68,197.2096032,2287.01,7.92,0.93,1.8,5,1021.01,99,114.576,81.84,49.9919,32.1,1.2,36.08,47.58,-0.19,13.64,B
34,2.1,3.44,193.2586354,2132.89,13.63,1.11,0.67,3,1021.89,101,24.15,80.5,49.6156,30.5,0.83,40.92,44.42,-0.93,11.54333333,C
25,0.71,4.47,168.1093277,2227.45,23.84,0.97,2.67,4,1007.45,101,42.81,71.35,49.9886,30.4,1.26,68.94,81.14,0.32,19.94666667,D
28,1.17,4.12,193.5936708,2290.48,5.25,1.07,1.89,4,1019.48,100,40.62,67.7,50.1594,31.3,2.15,40.07,56.07,0.37,11.75,B
28,1.31,4.2,186.7002429,2239.36,13.91,0.9,1.46,4,1021.36,100,55.286,78.98,50.2065,27.7,1.22,44.58,53.18,-0.32,13.63666667,A
27,1.43,4.67,186.5514454,2269.63,10.63,0.98,1.71,4,1018.63,106,126.364,90.26,50.0649,34.4,1.34,44.2,50.7,-0.45,13.54333333,A
32,1.39,3.89,172.7221287,2158.77,22.48,1.06,0.89,3,1014.77,102,25.56,63.9,49.5921,32.3,1.18,67.45,77.05,-0.33,15.49333333,A
30,1.38,4.21,164.5539897,2285.31,27.36,1.04,1.17,4,1011.31,108,18.12,45.3,50.2779,31.8,1.21,66.54,74.64,-0.18,20.12,C
27,1.09,4.27,176.4513974,2282.47,27.99,1.18,2.12,4,1008.47,108,29.815,59.63,50.2784,28.7,1.36,66.91,84.41,0.49,18.33,D
25,0.88,4.66,168.4262702,2255.63,30.93,0.52,1.79,5,1008.63,100,58.47,58.47,49.8526,31.8,0.88,71.85,79.85,-0.55,18.31,B
19,1.01,5.07,182.0210388,2424.77,20.37,1.09,4.62,4,1016.77,102,59.598,66.22,50.3883,36,1.59,44.58,55.78,0.26,18.79,A
28,1.21,4.05,197.315773,2214.47,7.01,0.96,1.33,3,1021.47,99,50.272,62.84,50.065,32,1.26,37.8,45.8,-0.09,12.33666667,A
34,1.12,3.5,172.8634118,2107.44,16.98,0.98,0.72,3,1020.44,98,38.072,95.18,49.5356,25.1,0.9,63.09,76.19,-0.02,13.66,A
36,1.2,3.09,177.8479687,1994.07,30.03,1.03,0.4,1,1010.07,81,44.94,64.2,49.9926,24.8,0.72,70.02,82.32,-0.11,19.01,B
30,1.45,3.4,199.244133,2144.62,6.34,0.47,0.26,2,1020.62,96,75.512,94.39,50.0066,27.8,0.35,40.64,57.84,0.25,10.11333333,A
34,1.28,3.58,202.508087,2117.19,14.59,1.06,0.69,2,1015.19,95,27.065,54.13,49.7319,28.9,0.83,35.71,44.51,-0.47,12.86333333,A
38,1.36,2.51,189.6953662,2147.68,10.72,1.04,0.41,2,1019.68,97,6.071,60.71,50.0282,23,0.73,41.17,48.37,-0.19,11.57333333,A
37,1.41,2.61,176.501781,1964.27,26.89,0.83,0.45,3,1012.27,95,26.304,43.84,49.5811,28.2,0.93,56.85,68.85,-0.02,20.96333333,D
30,2.95,4.19,189.5670273,2215.97,11.84,1.01,1.69,3,1016.97,105,36.208,90.52,49.9752,31.2,1.32,39.28,43.58,-0.6,11.94666667,D
29,0.87,4.29,171.8671106,2231.33,29.59,1.1,1.33,3,1006.33,99,87.29,62.35,50.1667,33.1,1.28,71.77,99.57,0.83,22.86333333,B
28,1.2,4.41,192.5261975,2250.05,12.02,1.02,1.25,3,1006.05,98,110.058,84.66,50.2586,33.5,1.45,39.69,60.09,0.43,16.00666667,A
36,1.35,3.24,193.2076186,2110.79,18.89,1.09,0.47,2,1012.79,97,11.589,38.63,49.6858,28.4,0.86,43.56,51.86,-0.41,13.29666667,A
34,1.2,3.02,186.4612784,2107.22,18.18,0.97,0.56,3,1010.22,96,19.946,99.73,49.9471,23.2,0.76,50.16,60.36,0,14.06,B
33,1.32,3.18,185.8871034,2061.23,27.82,0.88,0.68,3,1006.23,94,20.872,52.18,49.8066,28,0.74,52.84,60.74,-0.15,19.27333333,B
39,1.09,2.4,185.6250955,2164.89,20.77,1.14,0.45,2,1013.89,98,35.488,88.72,50.0881,21.6,0.81,51.3,60.2,-0.21,14.92333333,A
28,1.07,4.33,162.7778436,2237.26,28.21,0.87,1.25,4,1008.26,103,34.516,86.29,49.8389,33.6,1.24,73.06,88.36,0.33,20.40333333,B
32,1.23,3,194.51975,2051.11,15.86,0.94,0.39,2,1011.11,92,57.568,82.24,50.0098,25.8,0.64,43.67,55.87,0.28,15.28666667,A
29,0.96,3.91,167.9682512,2199.55,25.65,1.13,1.01,2,1012.55,100,55.818,62.02,49.814,30.4,0.93,69.23,84.73,0.38,19.55,A
33,2,3.48,168.7065442,2136.38,31.18,1.11,0.65,1,1006.38,101,28.37,56.74,50.1826,27.1,0.92,70.36,77.86,-0.38,19.39333333,A
28,1.67,4.19,195.8275769,2234.71,10.05,1.11,1.99,3,1019.71,101,72.328,90.41,50.1228,31.8,1.49,40.23,47.83,-0.28,13.35,C
33,1.07,3.47,169.1336494,2093.72,30.33,1.05,0.65,1,1006.72,92,42.186,70.31,49.8208,25.8,0.77,70.36,84.56,0.07,19.11,B
22,0.58,5.3,169.6556846,2279.31,26.19,0.9,5.59,5,1001.31,100,82.683,91.87,50.0994,30.3,1.78,73.77,100.67,0.77,19.73,B
33,1.54,3.61,172.2902197,2219.84,28.09,0.92,0.72,3,1010.84,100,51.29,51.29,50.153,29.3,0.9,70.02,77.72,-0.49,19.36333333,A
33,1.16,3.73,186.6956168,2205.44,19.02,1.15,0.77,2,1007.44,101,30.704,76.76,49.7114,28.6,0.99,47.45,56.65,-0.38,13.34,B
23,1.41,4.8,195.1912901,2366.16,15.49,1.05,9.2,6,1007.16,109,82.16,82.16,50.7065,30.6,2.2,40.89,51.39,-0.03,14.16333333,A
23,1.05,5.34,175.3885426,2487.96,23.26,1.05,3.65,5,1012.96,107,176.62,88.31,50.2043,38,1.63,64.05,80.95,0.24,17.75333333,B
30,1.13,3.94,187.7565577,2177.2,15.99,1.24,1.37,3,1014.2,102,31.464,78.66,49.837,28.9,1.08,43.34,52.04,-0.09,13.33,B
34,1.14,2.97,179.6784233,2173.96,23.95,1,0.5,3,1004.96,94,23.844,79.48,49.8901,26.9,0.89,60.37,72.27,0.22,16.98333333,B
37,1.39,2.78,167.4442716,2019.92,30.91,0.99,0.41,2,1011.92,93,45.913,65.59,49.7672,26.1,0.83,70.32,78.52,-0.39,21.30333333,B
34,1.09,3.29,187.712376,2150.46,8.35,1.09,0.61,2,1010.46,98,18.026,90.13,49.6893,25.2,0.73,42.85,50.45,-0.37,9.783333333,D
32,0.92,3.64,193.7019118,2147.09,7,1.11,0.58,2,1014.09,92,65.056,81.32,49.8522,26.5,0.95,38.5,56.7,0.31,13.33333333,A
26,0.53,5.21,183.5429115,2378.11,20.53,1.35,2.9,3,1007.11,99,189.042,90.02,49.966,36.8,1.7,49.16,66.46,0.56,19.84333333,A
31,1.04,3.82,171.5826819,2146.66,25.04,1.61,1.41,2,1017.66,103,11.416,57.08,49.8694,27.5,1.52,65.48,79.88,0.41,17.34666667,A
28,1.33,4.55,177.8971361,2318.57,24.51,1.44,1.89,3,1005.57,108,63.53,63.53,50.5784,31.1,1.61,51.95,66.85,0.33,20.17,B
37,1.2,2.94,181.4297665,2068.82,21.23,0.82,0.38,3,1012.82,83,52.199,74.57,49.6533,25,0.64,68.08,74.18,-0.68,14.07666667,B
20,0.89,5.62,191.5422123,2407,7.01,1.09,5.87,4,1024,101,95.007,86.37,50.1466,37.4,1.48,40.72,50.42,-0.2,11.33666667,C
31,0.89,3.89,186.2048395,2248.23,16.78,1.09,1.04,3,1000.23,106,42.312,70.52,49.8657,31.3,1.08,41.35,56.75,0.27,15.59333333,D
34,0.96,3.64,190.7732502,2162.2,9.08,1.3,0.75,1,1031.2,94,30.136,75.34,49.8399,28.5,1.03,40.02,56.72,0.43,14.02666667,A
31,1.56,3.73,165.440346,2178.27,30.78,1.05,0.89,3,1007.27,105,18.831,62.77,50.2393,26.3,1.01,69.14,78.64,-0.36,20.26,C
28,0.95,4.25,178.7599222,2262.21,23.02,0.94,1.24,4,1012.21,95,56.427,80.61,49.8377,32.9,1.01,63.47,73.27,0.02,15.67333333,A
31,1.63,3.37,170.5108953,2064.62,25.56,1.07,0.6,2,1016.62,90,22.83,76.1,49.957,28.4,0.84,74.67,83.37,0,17.52,C
34,1.11,3.09,181.1565295,2021.9,17.53,1.03,0.57,1,1016.9,95,30.475,60.95,49.6882,26.5,0.83,42.24,55.14,0.05,17.84333333,A
33,1.17,3.23,181.2321125,2085.83,21.12,0.92,0.67,3,1020.83,95,48.972,69.96,49.5426,27.2,0.72,62.96,67.46,-1.01,15.04,C
30,0.77,3.97,188.9271552,2205.82,13.01,1.58,1.31,2,1019.82,99,37.144,92.86,50.0611,29.5,1.25,41.49,55.29,0.44,15.33666667,B
30,1.09,4.11,188.8135802,2155.45,7.47,0.86,1.1,4,1015.45,100,15.09,50.3,49.5673,28.6,1.11,40.07,47.07,-0.51,9.49,B
36,1.23,2.98,193.6092913,2057.82,13.17,0.85,0.44,3,1012.82,97,21.828,72.76,49.3635,25.3,0.68,36.71,43.31,-0.78,11.39,D
20,0.77,5.22,189.4488494,2281.04,15.25,0.96,5.77,5,1012.04,105,82.86,41.43,49.8062,36.3,1.57,43.02,61.32,0.3,17.08333333,B
32,1,3.13,170.2411112,2091.36,28.89,1.03,0.66,2,1009.36,92,42.198,70.33,50.0233,25.8,0.89,70.72,90.12,0.61,21.63,A
32,1.21,3.22,172.9622192,2106.57,27.19,0.95,0.65,3,1011.57,98,10.732,53.66,49.5905,27,0.99,62.91,73.31,0.06,17.06333333,A
35,1.84,3.31,168.732377,2049.23,21.46,1.32,0.42,1,1009.23,94,34.632,86.58,49.9078,26.6,1.37,74.87,91.07,0.52,18.15333333,A
31,1.05,3.69,169.4002519,2158.04,32.16,1.08,0.91,3,1008.04,100,20.696,51.74,50.0136,26.2,0.89,76.2,85.3,-0.31,18.72,A
33,1.17,3.04,177.9903396,2112.2,25.42,0.85,0.32,2,1011.2,90,45.948,76.58,49.6266,26.5,0.58,68.08,73.88,-0.53,16.47333333,A
37,1.34,2.99,180.6850258,2171.51,22.83,1.12,0.51,3,1005.51,99,33.572,83.93,49.9762,27.1,1.03,59.43,72.53,0.12,15.61,A
36,1.37,3.3,186.2850815,2160.7,15.63,1.13,0.61,2,1006.7,95,31.312,78.28,50.0769,27.7,0.89,41.79,46.79,-0.54,15.21,B
36,1.07,3.05,171.8493754,2133.7,30.83,0.97,0.66,3,1001.7,90,34.71,57.85,50.136,23.6,0.8,77.3,89.4,-0.15,19.27666667,A
25,0.46,4.84,187.1983874,2304.19,15.78,1.32,3.85,3,1022.19,98,125.55,83.7,50.2369,29.6,2.34,43.99,67.39,0.68,17.26,A
24,0.64,5.38,177.8139006,2315.59,25.46,1.29,2.91,3,1012.59,99,62.9,62.9,50.1547,33.9,1.35,56.89,68.19,-0.08,18.48666667,B
28,1.18,4.65,181.8581561,2329.89,20.57,1.18,1.48,2,1008.89,107,34.902,38.78,50.2476,30.3,1.21,44.78,52.18,-0.38,15.85666667,B
21,1.09,5.45,189.9638566,2298.57,10.02,1.01,3.12,4,1014.57,101,257.816,99.16,50.0018,36.7,1.42,42.44,48.24,-0.52,14.34,A
34,1.2,2.21,180.0688451,2108.94,11.61,0.85,0.43,3,1020.94,96,7.756,77.56,49.808,26.1,0.86,52.75,68.35,0.26,12.87,C
33,0.92,3.54,184.3393269,2168.56,23.14,1.1,0.62,2,1009.56,90,54.04,77.2,49.8883,25.8,0.76,51.19,62.69,0.04,16.71333333,B
29,1.51,3.96,191.3002828,2222.46,15.04,0.9,0.97,3,1022.46,104,86.119,78.29,49.9451,32.8,1.08,38.01,48.41,-0.26,15.01333333,A
31,0.73,3.73,185.0456223,2262.19,10.27,1.02,0.65,2,1026.19,98,92.136,76.78,49.9108,28.3,0.73,52.75,65.95,-0.06,13.42333333,A
29,0.82,4.25,169.5488727,2222.75,21.19,1.23,1.11,2,1015.75,97,72.756,80.84,49.7438,30.3,1.02,74.93,84.63,-0.14,16.06333333,A
23,1.04,5.16,184.4041729,2464.62,12.69,1.42,5.86,3,1021.62,107,72.171,80.19,50.6071,32.2,1.88,40.71,61.41,0.75,16.23,B
34,1.23,3.41,171.0783046,2169.39,28.37,1.03,0.69,3,1007.39,97,35.53,71.06,49.8074,29.5,0.99,71.64,83.34,0.08,18.45666667,A
31,1.38,4.15,173.9930329,2247.34,19.12,1.26,1.29,3,1017.34,105,46.225,92.45,50.2423,29.1,1.16,58.79,66.79,-0.38,15.37333333,A
31,1.44,3.86,170.7283799,2244.75,23.49,1.03,0.94,3,1020.75,101,71.676,65.16,50.0792,31.8,1.07,64.63,71.53,-0.34,18.83,B
29,1.19,4.2,174.3409708,2217.05,19,1.14,0.91,2,1018.05,99,116.732,83.38,49.7761,30.8,0.91,58.95,67.55,-0.38,16.33333333,B
36,1.06,3.02,186.8038114,2155.41,11.58,0.99,0.56,2,1020.41,96,29.636,74.09,49.759,24.9,0.7,41.74,48.14,-0.62,11.86,A
29,1.05,3.78,197.0475028,2179.1,15.2,0.97,0.98,3,1016.1,94,65.484,72.76,49.9748,26.7,0.78,39,43.6,-0.55,13.06666667,D
34,1.48,3.3,187.8107148,2176.81,15.71,0.97,0.73,3,1012.81,98,48.73,97.46,50.2407,28.2,1.03,40.12,56.92,0.42,17.23666667,A
22,0.84,5.32,174.6157091,2394.05,23.27,1.15,3.36,3,1019.05,100,214.76,61.36,50.2457,38.3,1.72,65.48,88.88,0.66,21.75666667,A
27,1.39,4.28,176.4764367,2320.72,19.78,0.71,1.23,3,1019.72,100,101.868,78.36,50.4008,29.7,1,62.1,69.3,-0.22,15.59333333,C
35,1.23,3.13,195.4455887,2111.19,14.1,1.05,0.52,2,1008.19,95,29.62,74.05,49.7842,29,0.83,39.16,52.16,0.21,12.7,A
30,1.32,4.2,171.779381,2203.59,19.62,1.03,1.09,3,1017.59,105,69.912,87.39,50.1809,31.4,1.17,58.79,70.99,-0.03,18.54,C
28,1.02,4.34,190.706709,2206.84,13.9,1.28,2.5,2,1011.84,95,94.74,94.74,49.734,31,1.35,39.59,41.99,-0.98,13.63333333,A
31,0.97,4.06,164.0922367,2256.22,31.37,0.93,1.02,3,1009.22,95,67.896,56.58,49.8187,30.5,1.19,74.87,88.87,0.27,22.45666667,D
29,0.88,4.02,175.9169897,2232.38,26.86,1.16,1.19,3,1007.38,95,64.912,81.14,50.0212,31.1,1.22,71.32,81.82,0.07,17.95333333,A
32,1.1,3.54,178.163582,2194.64,18.35,1.64,0.97,2,1019.64,101,23.382,77.94,49.9044,29,1.21,57.76,71.96,0.5,16.11666667,B
24,1.01,5.15,179.4867331,2343.05,30.29,1.2,59.92,5,1013.05,103,54.414,60.46,50.1751,34.6,3.2,59.22,71.32,0.17,20.09666667,B
30,0.92,4.01,172.9958973,2221.02,25.91,1.09,0.98,2,1010.02,96,37.655,75.31,49.7206,28.9,0.91,58.98,63.88,-0.52,17.63666667,B
29,1.62,4.17,190.8892775,2204.24,15.98,0.98,1.3,4,1008.24,99,33.512,83.78,49.9769,31.3,1.59,42.99,56.79,0.13,14.32666667,A
36,1.55,3,199.1118889,2103.07,15.72,1.27,0.31,1,1023.07,84,26.78,66.95,49.8727,24.6,0.71,41.76,51.06,-0.03,13.24,D
33,0.98,3.28,169.7022268,2166.61,22.81,1.07,0.69,3,1009.61,97,30.068,75.17,50.1569,24.1,0.95,71.85,86.45,0.43,17.60333333,A
35,1.17,3,196.2486392,2122.75,13.73,1.01,0.62,3,1011.75,101,9.93,49.65,50.0941,26.3,1,41.78,67.38,0.78,13.57666667,B
28,0.96,4.08,196.7157203,2182.61,5.33,1.09,2.07,4,1009.61,99,66.479,94.97,49.7903,31.8,1.47,39.33,51.63,0.14,11.77666667,A
32,1.74,3.6,180.5418197,2166.7,14.71,0.99,0.82,3,1024.7,103,56.232,70.29,50.1497,28.6,0.99,52.72,62.52,-0.27,14.90333333,B
28,0.66,4.28,186.3409657,2175.72,24.26,1.05,1.7,2,1013.72,94,61.62,61.62,49.6073,29.5,1.06,42.8,50.9,-0.15,19.08666667,A
